invoice_id,tenant_id,service_category,cost_usd,compute_hours,billing_date
INV-100465,T-1023,Network,41.86,11.44,2026-05-26
INV-100466,T-1032,Analytics,1339.43,284.41,2026-04-23
INV-100467,T-1059,Storage,289.39,202.23,2026-07-30
INV-100468,T-1003,Compute,405.13,496.14,2026-01-27
INV-100469,T-1047,Analytics,135.04,32.94,2026-02-12
INV-100470,T-1029,Analytics,405.58,283.45,2026-07-26
INV-100471,T-1060,Analytics,786.0,192.08,2026-08-21
INV-100472,T-1008,Network,461.67,145.08,2026-08-12
INV-100473,T-1005,Database,301.68,218.88,2026-01-05
INV-100474,T-1005,Network,944.99,310.85,2026-04-13
INV-100475,T-1057,Database,1240.56,317.66,2026-07-01
INV-100476,T-1078,Compute,423.83,186.53,2026-01-09
INV-100477,T-1017,Analytics,352.94,172.18,2026-06-13
INV-100478,T-1029,Network,1006.9,310.92,2026-02-16
INV-100479,T-1048,Compute,316.15,318.21,2026-02-15
INV-100480,T-1034,Storage,905.29,432.71,2026-02-14
INV-100481,T-1069,Storage,226.28,428.77,2026-01-02
INV-100482,T-1041,Analytics,193.53,360.86,2026-01-04
INV-100483,T-1082,Storage,1024.53,220.18,2026-01-26
INV-100484,T-1041,Database,563.06,174.17,2026-08-05
INV-100485,T-1054,Network,1328.78,472.47,2026-05-15
INV-100486,T-1079,Compute,988.82,211.25,2026-05-30
INV-100487,T-1085,Database,165.03,269.28,2026-06-02
INV-100488,T-1064,Analytics,149.66,188.29,2026-03-27
INV-100489,T-1039,Database,264.21,246.28,2026-06-26
INV-100490,T-1045,Analytics,16.05,30.44,2026-01-28
INV-100491,,Database,611.22,378.37,2026-08-22
INV-100492,T-1045,Network,104.57,56.09,2026-07-07
INV-100493,T-1057,Compute,76.73,86.13,2026-07-30
INV-100494,T-1041,Storage,1373.21,282.57,2026-07-01
INV-100495,T-1052,Compute,414.92,192.81,2026-05-07
INV-100496,T-1004,Storage,839.21,194.64,2026-02-03
INV-100497,T-1032,Analytics,287.41,123.86,2026-01-30
INV-100498,T-1034,Network,528.32,152.01,2026-07-01
INV-100499,T-1027,Analytics,1612.7,492.74,2026-07-19
INV-100500,T-1061,Database,224.51,160.05,2026-04-02
INV-100501,T-1008,Analytics,553.35,300.9,2026-04-26
INV-100502,T-1047,Database,455.35,222.09,2026-02-12
INV-100503,T-1083,Analytics,591.07,202.91,2026-03-27
INV-100504,T-1032,Storage,686.88,173.88,2026-03-05
INV-100505,T-1040,Network,735.44,369.68,2026-08-28
INV-100506,T-1050,Compute,934.56,387.43,2026-07-24
INV-100507,T-1063,Database,1434.26,399.66,2026-03-26
INV-100508,T-1076,Storage,1168.93,350.9,2026-08-15
INV-100509,T-1008,Storage,48.0,10.47,2026-05-20
INV-100510,T-1057,Network,1118.62,328.48,2026-02-04
INV-100511,T-1061,Compute,240.47,355.48,2026-03-02
INV-100512,T-1018,Compute,201.25,369.73,2026-06-15
INV-100513,T-1028,Analytics,2332.96,498.87,2026-06-09
INV-100514,T-1025,Database,790.01,261.39,2026-02-26
INV-100515,T-1083,Compute,957.43,196.77,2026-01-30
INV-100516,T-1074,Database,1336.54,358.61,2026-04-28
INV-100517,T-1082,Network,1852.87,433.35,2026-02-10
INV-100518,T-1055,Storage,412.05,238.41,2026-05-25
INV-100519,T-1050,Database,1064.49,485.18,2026-08-18
INV-100520,T-1018,Storage,849.82,485.26,2026-06-06
INV-100521,T-1019,Compute,891.24,409.27,2026-01-26
INV-100522,T-1031,Storage,357.71,480.25,2026-04-07
INV-100523,T-1021,Database,872.01,289.4,2026-08-20
INV-100524,T-1082,Database,1179.71,290.44,2026-02-26
INV-100525,T-1079,Analytics,329.85,164.06,2026-04-08
INV-100526,T-1012,Analytics,-498.07,460.21,2026-03-24
INV-100527,T-1028,Analytics,409.3,215.35,2026-04-19
INV-100528,T-1069,Compute,1619.8,497.01,2026-08-26
INV-100529,T-1009,Network,543.93,258.58,2026-01-02
INV-100530,T-1066,Network,181.75,183.63,2026-06-23
INV-100531,T-1068,Database,327.11,279.96,2026-08-26
INV-100532,T-1018,Compute,816.23,419.45,2026-05-11
INV-100533,T-1074,Storage,968.97,260.0,2026-02-03
INV-100534,T-1036,Network,1099.44,335.03,2026-02-26
INV-100535,T-1015,Storage,268.68,487.12,2026-03-07
INV-100536,T-1003,Analytics,385.94,115.08,2026-06-09
INV-100537,T-1043,Compute,453.25,204.55,2026-03-19
INV-100538,T-1013,Analytics,1578.66,381.13,2026-04-07
INV-100539,T-1028,Compute,1850.72,400.0,2026-04-07
INV-100540,T-1079,Analytics,189.52,263.12,2026-01-10
INV-100541,T-1022,Analytics,990.45,409.43,2026-07-15
INV-100542,T-1037,Network,281.29,164.98,2026-03-18
INV-100543,T-1052,Database,1388.8,386.18,2026-03-19
INV-100544,T-1081,Compute,717.0,282.0,2026-05-02
INV-100545,T-1029,Database,324.04,76.88,2026-08-20
INV-100546,T-1042,Analytics,633.94,221.09,2026-01-17
INV-100547,T-1078,Database,698.78,188.27,2026-08-02
INV-100548,T-1024,Network,122.86,44.91,2026-08-09
INV-100549,T-1079,Database,143.85,31.81,2026-03-24
INV-100550,T-1027,Analytics,703.16,270.5,2026-03-19
INV-100551,T-1032,Network,982.61,318.43,2026-01-26
INV-100552,T-1007,Analytics,415.17,107.44,2026-02-18
INV-100553,T-1082,Database,254.45,167.73,2026-04-21
INV-100554,T-1036,Compute,1876.28,392.78,2026-07-16
INV-100555,T-1059,Analytics,411.08,264.29,2026-01-28
INV-100556,T-1048,Database,138.45,125.61,2026-04-14
INV-100557,T-1038,Storage,572.35,190.72,2026-04-27
INV-100558,T-1083,Storage,231.22,368.11,2026-08-08
INV-100559,T-1049,Database,127.88,208.42,2026-06-02
INV-100560,T-1067,Storage,1437.55,380.43,2026-06-12
INV-100561,T-1081,Network,694.11,172.16,2026-05-16
INV-100562,T-1024,Network,90.26,115.48,2026-03-04
INV-100563,T-1005,Network,650.43,283.1,2026-01-25
INV-100564,T-1082,Analytics,292.99,119.0,2026-01-16
INV-100565,T-1040,Analytics,954.47,269.74,2026-06-19
INV-100566,T-1031,Storage,499.7,134.59,2026-05-10
INV-100567,T-1072,Analytics,576.79,146.39,2026-07-28
INV-100568,T-1074,Compute,295.38,236.66,2026-05-30
INV-100569,T-1013,Analytics,1164.72,335.75,2026-06-24
INV-100570,T-1064,Analytics,716.14,493.43,2026-07-04
INV-100571,T-1079,Compute,1239.33,483.45,2026-03-11
INV-100572,T-1021,Compute,509.37,202.3,2026-05-27
INV-100573,T-1057,Network,65.34,28.62,2026-08-11
INV-100574,T-1056,Database,106.38,125.65,2026-02-22
INV-100575,T-1023,Network,1595.02,337.62,2026-08-16
INV-100576,T-1038,Compute,112.39,50.58,2026-01-08
INV-100577,T-1049,Compute,833.14,346.15,2026-08-29
INV-100578,T-1053,Compute,183.37,169.58,2026-06-29
INV-100579,T-1082,Storage,445.4,163.29,2026-04-12
INV-100580,T-1030,Storage,248.52,420.96,2026-08-04
INV-100581,T-1015,Database,327.11,90.96,2026-06-20
INV-100582,T-1062,Compute,822.5,385.98,2026-07-17
INV-100583,T-1021,Network,881.16,305.74,2026-08-02
INV-100584,T-1048,Analytics,673.43,271.91,2026-08-23
INV-100585,T-1057,Database,476.4,158.49,2026-01-13
INV-100586,T-1040,Analytics,1628.45,425.38,2026-08-07
INV-100587,T-1017,Storage,1944.9,454.42,2026-01-01
INV-100588,T-1032,Storage,-816.53,174.29,2026-03-12
INV-100589,T-1081,Database,673.04,190.03,2026-04-01
INV-100590,T-1018,Analytics,84.14,26.25,2026-02-15
INV-100591,T-1017,Storage,797.86,232.05,2026-08-10
INV-100592,T-1055,Network,1176.43,273.34,2026-04-13
INV-100593,T-1061,Storage,1374.61,347.08,2026-01-10
INV-100594,T-1074,Compute,141.98,70.16,2026-05-19
INV-100595,T-1003,Storage,905.96,366.34,2026-04-03
INV-100596,T-1066,Compute,695.75,271.88,2026-03-22
INV-100597,T-1036,Compute,1846.51,381.76,2026-04-15
INV-100598,T-1079,Network,696.13,152.71,2026-04-17
INV-100599,T-1032,Compute,1388.89,464.85,2026-04-12
INV-100600,T-1037,Network,729.02,291.28,2026-08-27
INV-100601,T-1029,Compute,854.29,422.9,2026-02-20
INV-100602,T-1058,Compute,59.75,32.83,2026-06-06
INV-100603,T-1046,Database,231.91,51.6,2026-02-17
INV-100604,T-1034,Storage,284.49,102.43,2026-07-07
INV-100605,T-1030,Network,271.16,365.16,2026-04-12
INV-100606,T-1034,Analytics,545.31,220.89,2026-07-22
INV-100607,T-1081,Compute,1054.88,253.45,2026-01-14
INV-100608,T-1028,Storage,125.35,33.05,2026-08-22
INV-100609,T-1064,Network,1559.92,461.84,2026-06-28
INV-100610,T-1020,Storage,802.0,216.55,2026-06-24
INV-100611,T-1044,Database,1529.5,496.85,2026-01-06
INV-100612,T-1072,Network,1666.27,448.06,2026-06-19
INV-100613,T-1008,Database,250.82,177.42,2026-07-12
INV-100614,T-1078,Analytics,222.88,337.87,2026-02-26
INV-100615,T-1056,Analytics,981.85,231.22,2026-02-10
INV-100616,T-1083,Network,764.73,341.89,2026-06-01
INV-100617,T-1051,Database,586.25,190.02,2026-06-10
INV-100618,T-1064,Storage,878.78,360.17,2026-05-25
INV-100619,T-1033,Compute,461.87,202.35,2026-07-18
INV-100620,T-1030,Compute,327.04,115.69,2026-05-09
INV-100621,T-1046,Database,938.25,486.43,2026-05-02
INV-100622,T-1067,Storage,2094.36,482.6,2026-07-15
INV-100623,,Database,162.45,53.52,2026-02-13
INV-100624,T-1024,Database,2068.96,460.65,2026-04-09
INV-100625,T-1018,Network,1066.07,267.01,2026-02-10
INV-100626,T-1023,Database,640.26,174.89,2026-03-13
INV-100627,T-1069,Network,225.17,51.63,2026-05-02
INV-100628,T-1027,Database,2070.34,493.01,2026-01-18
INV-100629,T-1021,Compute,71.26,34.03,2026-08-03
INV-100630,T-1001,Network,148.94,64.0,2026-01-31
INV-100631,T-1072,Network,984.37,442.9,2026-05-27
INV-100632,T-1019,Analytics,235.89,64.35,2026-07-01
INV-100633,T-1067,Database,590.87,318.88,2026-07-22
INV-100634,T-1029,Storage,238.91,465.03,2026-08-10
INV-100635,T-1023,Database,500.05,117.08,2026-05-09
INV-100636,T-1071,Analytics,151.01,35.89,2026-07-01
INV-100637,T-1029,Storage,294.16,73.74,2026-04-12
INV-100638,T-1055,Network,124.66,54.83,2026-02-19
INV-100639,T-1046,Storage,128.52,25.83,2026-06-19
INV-100640,T-1015,Compute,1701.96,382.45,2026-01-28
INV-100641,T-1074,Compute,356.72,267.47,2026-02-23
INV-100642,T-1058,Network,2130.9,456.44,2026-01-29
INV-100643,T-1057,Compute,447.81,244.96,2026-04-06
INV-100644,T-1035,Analytics,1977.51,488.84,2026-03-06
INV-100645,T-1039,Network,480.25,435.06,2026-04-07
INV-100646,T-1018,Compute,385.5,77.85,2026-02-23
INV-100647,T-1085,Compute,833.97,425.78,2026-02-25
INV-100648,T-1050,Storage,226.55,152.01,2026-03-05
INV-100649,T-1060,Analytics,431.9,113.2,2026-04-28
INV-100650,T-1026,Network,105.99,23.48,2026-08-15
INV-100651,T-1003,Compute,710.21,167.52,2026-04-28
INV-100652,T-1008,Database,189.35,285.86,2026-01-11
INV-100653,T-1013,Storage,1289.55,472.81,2026-03-08
INV-100654,T-1017,Analytics,91.89,35.08,2026-03-03
INV-100655,T-1030,Storage,52.85,67.55,2026-08-22
INV-100656,T-1070,Storage,1589.72,469.4,2026-07-28
INV-100657,T-1079,Database,294.01,446.15,2026-03-29
INV-100658,T-1009,Storage,1044.31,263.14,2026-01-10
INV-100659,T-1065,Analytics,246.38,145.14,2026-03-29
INV-100660,T-1001,Storage,1184.45,251.87,2026-04-15
INV-100661,T-1034,Network,195.04,267.4,2026-06-12
INV-100662,T-1006,Database,369.77,142.99,2026-04-09
INV-100663,T-1002,Storage,510.9,138.95,2026-03-18
INV-100664,T-1030,Analytics,1732.76,397.89,2026-02-27
INV-100665,T-1029,Compute,1477.91,402.79,2026-01-09
INV-100666,T-1022,Network,601.06,493.55,2026-06-10
INV-100667,T-1066,Database,1164.01,258.45,2026-03-20
INV-100668,T-1018,Analytics,1573.5,372.03,2026-03-16
INV-100669,T-1018,Database,1036.18,483.91,2026-04-27
INV-100670,T-1008,Storage,1099.94,439.01,2026-02-06
INV-100671,T-1036,Database,1115.11,258.08,2026-03-24
INV-100672,T-1021,Compute,62.4,27.69,2026-05-18
INV-100673,T-1050,Network,1240.39,289.55,2026-08-04
INV-100674,T-1082,Storage,788.07,406.41,2026-02-11
INV-100675,T-1007,Storage,499.81,368.06,2026-05-24
INV-100676,T-1059,Analytics,44.25,45.38,2026-08-06
INV-100677,T-1058,Compute,788.63,188.62,2026-07-18
INV-100678,T-1084,Network,1517.56,328.9,2026-08-03
INV-100679,T-1036,Analytics,978.47,244.35,2026-06-21
INV-100680,T-1038,Storage,644.74,209.16,2026-06-16
INV-100681,T-1016,Storage,804.52,218.66,2026-08-08
INV-100682,T-1026,Database,1697.42,477.75,2026-04-07
INV-100683,,Database,563.45,192.02,2026-06-05
INV-100684,T-1029,Database,1370.2,363.06,2026-05-27
INV-100685,T-1058,Storage,645.21,204.85,2026-08-16
INV-100686,T-1040,Compute,318.24,313.64,2026-04-06
INV-100687,T-1079,Compute,183.74,278.89,2026-04-25
INV-100688,T-1073,Analytics,275.32,198.4,2026-03-21
INV-100689,T-1053,Network,1848.08,429.19,2026-06-18
INV-100690,T-1072,Compute,48.3,63.57,2026-03-28
INV-100691,T-1044,Network,1707.95,365.58,2026-07-27
INV-100692,T-1018,Database,617.27,484.55,2026-01-06
INV-100693,T-1033,Analytics,198.52,196.33,2026-02-13
INV-100694,T-1082,Compute,213.99,83.86,2026-01-13
INV-100695,T-1047,Compute,147.78,39.2,2026-08-25
INV-100696,T-1068,Network,1005.61,215.4,2026-03-11
INV-100697,T-1005,Storage,93.61,54.75,2026-05-24
INV-100698,T-1047,Storage,1090.21,374.57,2026-03-20
INV-100699,T-1057,Compute,21.22,13.07,2026-06-07
INV-100700,T-1026,Compute,363.92,262.74,2026-05-03
INV-100701,T-1011,Network,99.71,36.63,2026-05-10
INV-100702,T-1065,Compute,1839.75,414.57,2026-01-18
INV-100703,T-1085,Storage,2100.78,492.15,2026-01-06
INV-100704,T-1021,Compute,75.74,26.12,2026-01-18
INV-100705,T-1061,Analytics,-791.57,222.2,2026-02-22
INV-100706,T-1046,Network,683.86,455.37,2026-03-18
INV-100707,T-1084,Network,972.92,267.69,2026-03-14
INV-100708,T-1036,Compute,674.54,196.48,2026-01-05
INV-100709,T-1026,Analytics,-305.73,91.38,2026-03-04
INV-100710,T-1014,Database,660.34,146.99,2026-04-21
INV-100711,T-1071,Database,222.28,49.56,2026-02-23
INV-100712,T-1020,Compute,354.76,253.8,2026-04-30
INV-100713,T-1025,Analytics,1074.66,453.77,2026-01-26
INV-100714,T-1023,Database,768.05,273.28,2026-04-09
INV-100715,T-1069,Analytics,605.59,431.43,2026-06-28
INV-100716,T-1031,Network,201.64,229.87,2026-01-31
INV-100717,T-1022,Storage,37.85,32.26,2026-03-10
INV-100718,T-1078,Network,2175.66,466.04,2026-02-19
INV-100719,T-1056,Network,1483.32,445.9,2026-01-13
INV-100720,T-1031,Compute,307.72,112.1,2026-04-14
INV-100721,T-1023,Compute,13.32,11.17,2026-07-28
INV-100722,T-1035,Network,673.18,277.69,2026-07-02
INV-100723,T-1082,Storage,177.64,193.54,2026-06-08
INV-100724,T-1062,Storage,81.46,16.87,2026-05-13
INV-100725,T-1025,Database,579.64,249.81,2026-04-01
INV-100726,T-1026,Network,62.96,45.63,2026-03-19
INV-100727,T-1050,Compute,1003.67,406.2,2026-07-10
INV-100728,T-1034,Database,-639.88,173.97,2026-01-02
INV-100729,T-1019,Analytics,654.73,482.25,2026-05-01
INV-100730,T-1053,Analytics,153.3,61.83,2026-05-28
INV-100731,T-1072,Storage,481.88,268.65,2026-01-01
INV-100732,T-1037,Compute,795.6,440.51,2026-06-03
INV-100733,T-1008,Database,1168.86,315.52,2026-08-10
INV-100734,T-1011,Network,750.35,222.31,2026-03-05
INV-100735,T-1002,Network,-1634.49,328.2,2026-05-08
INV-100736,T-1055,Storage,1050.68,314.43,2026-02-03
INV-100737,T-1065,Network,43.77,48.6,2026-01-13
INV-100738,T-1027,Analytics,435.3,95.44,2026-03-23
INV-100739,T-1040,Database,131.35,244.76,2026-02-05
INV-100740,T-1053,Compute,505.55,231.14,2026-03-20
INV-100741,T-1081,Database,790.0,183.4,2026-07-18
INV-100742,T-1028,Compute,11.75,18.12,2026-03-27
INV-100743,T-1002,Analytics,1729.99,355.03,2026-03-20
INV-100744,T-1056,Compute,819.0,392.94,2026-01-19
INV-100745,T-1062,Database,909.0,213.46,2026-07-01
INV-100746,T-1022,Network,328.79,231.95,2026-02-17
INV-100747,T-1018,Analytics,1287.53,354.59,2026-04-07
INV-100748,T-1051,Storage,591.92,174.08,2026-03-01
INV-100749,T-1009,Analytics,1803.6,393.12,2026-04-08
INV-100750,T-1015,Compute,139.09,30.48,2026-01-12
INV-100751,T-1041,UnknownService,1116.81,387.34,2026-07-29
INV-100752,T-1030,Database,871.84,401.81,2026-06-21
INV-100753,T-1028,Compute,254.44,186.06,2026-05-18
INV-100754,T-1023,Compute,447.81,117.82,2026-06-18
INV-100755,T-1070,Network,664.68,298.1,2026-06-10
INV-100756,T-1069,Database,2294.6,473.45,2026-01-26
INV-100757,T-1079,Network,1839.28,396.42,2026-04-21
INV-100758,T-1064,Storage,496.85,163.87,2026-05-02
INV-100759,T-1040,Storage,1206.57,261.89,2026-06-02
INV-100760,T-1034,Database,1513.09,424.79,2026-05-01
INV-100761,T-1024,Database,90.55,45.82,2026-03-14
INV-100762,T-1022,Analytics,66.73,32.57,2026-08-29
INV-100763,T-1079,Compute,985.42,374.61,2026-02-19
INV-100764,T-1048,Storage,383.89,126.44,2026-04-18
INV-100765,T-1003,Database,514.12,329.68,2026-08-06
INV-100766,T-1036,Storage,1168.62,319.91,2026-03-02
INV-100767,T-1007,Storage,1468.87,360.02,2026-04-08
INV-100768,T-1046,Database,1184.99,372.98,2026-07-02
INV-100769,T-1038,Storage,1039.82,496.5,2026-06-25
INV-100770,T-1077,Storage,1584.36,467.47,2026-06-20
INV-100771,T-1042,Storage,412.9,391.13,2026-03-12
INV-100772,T-1001,Network,1612.62,453.6,2026-08-29
INV-100773,T-1083,Analytics,212.8,106.76,2026-03-09
INV-100774,T-1005,Compute,1231.63,470.65,2026-04-02
INV-100775,T-1061,Database,988.36,245.07,2026-05-27
INV-100776,T-1053,Compute,1017.69,470.37,2026-01-27
INV-100777,T-1033,Compute,504.97,259.43,2026-04-28
INV-100778,T-1044,Network,505.98,183.61,2026-01-18
INV-100779,T-1005,Network,406.67,102.95,2026-07-11
INV-100780,T-1060,Network,357.75,412.98,2026-07-03
INV-100781,T-1066,Storage,883.73,445.7,2026-03-20
INV-100782,T-1067,Storage,939.01,407.85,2026-03-28
INV-100783,T-1085,UnknownService,946.49,497.59,2026-01-20
INV-100784,T-1019,Database,848.64,340.59,2026-01-10
INV-100785,T-1054,Network,377.4,110.34,2026-02-27
INV-100786,T-1069,Compute,411.81,199.21,2026-03-03
INV-100787,T-1074,Network,1052.44,322.81,2026-04-05
INV-100788,T-1047,Compute,380.3,317.46,2026-04-10
INV-100789,T-1064,Database,196.55,77.26,2026-03-14
INV-100790,T-1052,Database,663.36,359.12,2026-04-10
INV-100791,T-1003,Analytics,1585.47,320.02,2026-01-16
INV-100792,T-1059,Database,298.14,106.63,2026-06-20
INV-100793,T-1011,Compute,99.0,143.07,2026-08-12
INV-100794,T-1080,Database,647.18,169.29,2026-01-23
INV-100795,T-1017,Compute,1691.11,461.69,2026-05-03
INV-100796,T-1045,Storage,1107.22,268.76,2026-08-12
INV-100797,T-1029,Analytics,141.49,137.31,2026-01-26
INV-100798,T-1069,Network,456.74,242.16,2026-01-15
INV-100799,T-1085,Storage,1099.22,376.37,2026-06-21
INV-100800,T-1018,UnknownService,1160.37,365.81,2026-04-02
INV-100801,T-1084,Analytics,605.34,297.16,2026-08-17
INV-100802,T-1062,Compute,101.21,21.68,2026-03-12
INV-100803,T-1002,Network,680.83,345.52,2026-07-24
INV-100804,T-1031,Network,46.69,57.45,2026-01-15
INV-100805,T-1027,Storage,1067.4,384.91,2026-03-04
INV-100806,T-1036,Storage,1398.41,447.98,2026-08-26
INV-100807,T-1080,Analytics,77.67,75.44,2026-08-11
INV-100808,T-1071,Compute,807.95,193.7,2026-07-11
INV-100809,T-1035,Analytics,963.49,217.34,2026-07-09
INV-100810,T-1057,Analytics,593.48,201.27,2026-07-31
INV-100811,T-1003,Storage,1588.2,339.47,2026-01-31
INV-100812,T-1045,Database,1023.52,232.66,2026-06-18
INV-100813,T-1007,Network,1758.91,478.05,2026-01-31
INV-100814,T-1070,Database,814.42,282.22,2026-01-07
INV-100815,T-1025,Network,1775.52,364.46,2026-07-27
INV-100816,T-1074,Analytics,94.97,49.52,2026-06-30
INV-100817,T-1002,Analytics,207.91,97.97,2026-05-06
INV-100818,T-1001,Network,1508.2,361.08,2026-06-04
INV-100819,T-1037,Network,1380.94,350.99,2026-01-16
INV-100820,T-1079,Storage,309.09,129.53,2026-07-11
INV-100821,T-1054,Analytics,585.35,252.66,2026-04-25
INV-100822,T-1016,Compute,75.83,138.12,2026-05-07
INV-100823,T-1072,Network,495.93,326.66,2026-07-05
INV-100824,T-1083,Storage,123.19,68.62,2026-02-21
INV-100825,T-1022,Database,393.76,299.64,2026-04-28
INV-100826,T-1008,Compute,292.36,382.55,2026-03-23
INV-100827,T-1001,Storage,740.75,453.43,2026-06-16
INV-100828,T-1007,Analytics,28.62,35.03,2026-02-02
INV-100829,T-1045,Storage,1850.38,471.89,2026-06-04
INV-100830,T-1002,Storage,892.96,283.39,2026-01-28
INV-100831,T-1025,Compute,604.33,481.28,2026-06-08
INV-100832,T-1017,Analytics,247.15,319.61,2026-07-26
INV-100833,T-1041,Analytics,1798.32,366.1,2026-01-20
INV-100834,T-1002,Database,1811.43,402.04,2026-06-03
INV-100835,T-1019,Compute,347.53,89.33,2026-06-27
INV-100836,T-1081,Analytics,1094.15,269.6,2026-04-15
INV-100837,T-1027,Storage,60.76,42.98,2026-07-20
INV-100838,T-1016,Storage,174.66,41.36,2026-02-17
INV-100839,T-1062,Compute,454.62,91.62,2026-06-08
INV-100840,T-1003,Network,94.06,53.0,2026-02-22
INV-100841,T-1050,Analytics,1234.03,354.23,2026-08-16
INV-100842,T-1015,Analytics,76.31,102.46,2026-08-22
INV-100843,T-1061,Compute,710.14,150.76,2026-04-18
INV-100844,T-1021,Storage,268.21,129.29,2026-06-17
INV-100845,T-1082,Network,728.25,373.91,2026-03-18
INV-100846,T-1001,Network,495.91,430.16,2026-05-28
INV-100847,T-1052,Network,1260.84,383.0,2026-03-04
INV-100848,T-1068,Storage,1455.38,395.55,2026-01-01
INV-100849,T-1073,Network,47.26,34.02,2026-05-23
INV-100850,T-1034,Storage,1277.97,368.59,2026-01-09
INV-100851,T-1063,Network,50.68,23.44,2026-04-11
INV-100852,T-1026,Database,1584.67,384.98,2026-06-02
INV-100853,T-1026,Network,813.51,364.82,2026-03-10
INV-100854,T-1024,Storage,21.66,16.17,2026-02-17
INV-100855,T-1032,Storage,964.08,224.95,2026-06-28
INV-100856,T-1021,Analytics,463.95,474.08,2026-08-28
INV-100857,T-1029,Compute,619.29,175.56,2026-07-25
INV-100858,T-1057,Compute,1086.68,333.21,2026-08-23
